,Company,Product,TypeName,Ram,Weight,Price_euros,IPS,ppi,Cpu Brand,SSD,HDD,Gpu Brand,OS
839,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,8,2.3,590.0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
840,Asus,Rog GL702VM-GC017T,Gaming,16,2.73,1799.0,0,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
841,Dell,Alienware 17,Gaming,32,4.42,3072.89,1,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
842,HP,ProBook 470,Notebook,8,2.63,910.0,0,106.11306214269258,Intel Core i5,0,1024,Nvidia,Windows
843,Dell,Vostro 3568,Notebook,8,2.18,713.99,0,100.45466986113651,Intel Core i5,128,0,Intel,Windows
844,HP,EliteBook 840,Ultrabook,8,1.54,1870.0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
845,Dell,Vostro 3568,Notebook,4,2.18,739.0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
846,HP,Chromebook X360,2 in 1 Convertible,4,1.4,615.0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
847,Asus,ZenBook UX310UQ-GL026T,Ultrabook,8,1.45,1026.0,1,165.6321180513006,Intel Core i5,512,0,Nvidia,Windows
848,HP,EliteBook x360,2 in 1 Convertible,8,1.28,2277.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
849,HP,EliteBook 840,Ultrabook,8,1.54,1468.0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
850,HP,250 G6,Notebook,4,1.86,299.0,0,100.45466986113651,Other Intel Processor,128,0,Intel,Others/No OS/Linux
851,Asus,Rog GL502VM-DS74,Gaming,16,2.1,1899.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
852,Dell,Inspiron 5767,Notebook,8,2.83,865.0,0,127.33567457123111,Intel Core i7,0,1024,AMD,Others/No OS/Linux
853,Lenovo,ThinkPad T470p,Ultrabook,8,1.96,1903.0,1,157.3505121487356,Intel Core i7,256,0,Nvidia,Windows
854,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,8,2.3,787.0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
855,Dell,Latitude 5580,Notebook,8,1.9,945.0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
856,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,4,2.0,449.0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
857,HP,EliteBook x360,2 in 1 Convertible,8,1.28,2559.0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
858,Dell,Inspiron 5368,Notebook,8,1.62,649.0,0,165.6321180513006,Intel Core i5,0,1024,Intel,Windows
859,Lenovo,IdeaPad 110-15ISK,Notebook,4,2.2,469.0,0,141.21199808219862,Intel Core i3,0,1024,Intel,Others/No OS/Linux
860,Lenovo,ThinkPad E570,Notebook,8,2.3,850.66,1,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
861,HP,EliteBook 850,Notebook,8,1.84,1349.0,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
862,Toshiba,Portege X30-D-10X,Notebook,4,1.05,1285.0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
863,Lenovo,Legion Y520-15IKBN,Gaming,8,2.5,1017.0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Others/No OS/Linux
864,Dell,XPS 13,Ultrabook,16,1.29,2240.0,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
865,HP,Probook 450,Notebook,4,2.07,910.0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
866,Toshiba,Portï¿½gï¿½ Z30-C-188,Ultrabook,8,1.2,1095.0,0,117.82653006268643,Intel Core i5,256,0,Intel,Windows
867,Lenovo,ThinkPad Yoga,2 in 1 Convertible,8,1.37,1950.0,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
868,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,8,1.56,902.0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
869,Dell,Precision 3520,Workstation,8,2.23,1778.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
870,Lenovo,ThinkPad L570,Notebook,4,2.38,1055.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
871,Lenovo,IdeaPad 110-15ISK,Notebook,4,2.2,479.0,0,141.21199808219862,Intel Core i3,0,1024,AMD,Others/No OS/Linux
872,Toshiba,Tecra A50-D-11D,Notebook,8,2.0,1388.0,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
873,Lenovo,Thinkpad 13,Notebook,4,1.44,735.0,1,165.6321180513006,Intel Core i3,180,0,Intel,Windows
874,Samsung,Notebook 9,Ultrabook,16,1.23,1849.0,0,146.86047800548656,Intel Core i7,256,0,Nvidia,Windows
875,Dell,Latitude 7280,Ultrabook,8,1.6,1690.0,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
876,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,4,2.0,398.99,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Others/No OS/Linux
877,Xiaomi,Mi Notebook,Ultrabook,8,1.28,935.0,1,165.6321180513006,Intel Core i5,256,0,Nvidia,Windows
878,Dell,Vostro 5568,Notebook,4,2.18,912.5,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
879,HP,ProBook 450,Notebook,4,2.04,839.0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
880,HP,EliteBook x360,2 in 1 Convertible,4,1.28,1700.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
881,HP,Pavilion x360,2 in 1 Convertible,4,2.3,684.8,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
882,Asus,VivoBook L402NA,Notebook,4,1.65,348.0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
883,Lenovo,IdeaPad 510-15ISK,Notebook,8,2.2,669.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
884,Dell,Inspiron 3552,Notebook,4,2.2,369.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
885,HP,EliteBook x360,2 in 1 Convertible,4,1.28,1799.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
886,Dell,Vostro 3568,Notebook,4,2.18,455.7,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No OS/Linux
887,Asus,Rog GL753VD-GC082T,Gaming,12,2.2,1369.9,0,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
888,Acer,Chromebook C731-C78G,Netbook,4,1.25,297.0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
889,Lenovo,IdeaPad 110-17ACL,Notebook,4,2.8,379.0,0,106.11306214269258,AMD Processor,0,500,AMD,Windows
890,HP,Probook 640,Notebook,4,1.95,1265.0,0,157.3505121487356,Intel Core i5,128,0,Intel,Windows
891,HP,Envy x360,2 in 1 Convertible,16,1.42,1399.0,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
892,Samsung,Notebook 9,Ultrabook,8,1.17,1699.0,0,146.86047800548656,Intel Core i7,256,0,Intel,Windows
893,Lenovo,ThinkPad T470s,Ultrabook,8,1.32,1799.0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
894,MSI,GS73VR Stealth,Gaming,16,2.43,2649.0,1,254.67134914246222,Intel Core i7,512,2048,Nvidia,Windows
895,Toshiba,Portege X30-D-10V,Notebook,8,1.05,1475.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
896,Dell,Inspiron 7567,Gaming,8,2.62,929.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No OS/Linux
897,HP,ProBook 450,Notebook,8,2.04,900.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
898,Dell,Vostro 3568,Notebook,4,2.18,614.0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Windows
899,Dell,Latitude 5580,Notebook,8,1.9,935.0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
900,Dell,XPS 13,2 in 1 Convertible,8,1.24,2013.1,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
901,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,32,3.58,1279.0,1,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
902,Dell,XPS 13,2 in 1 Convertible,16,1.22,1649.0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
903,Lenovo,ThinkPad X1,Ultrabook,8,1.13,2049.0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
904,Lenovo,ThinkPad T570,Notebook,8,1.95,1962.99,1,141.21199808219862,Intel Core i5,512,0,Intel,Windows
905,LG,Gram 15Z970,Ultrabook,16,1.08,2099.0,1,141.21199808219862,Intel Core i7,512,0,Intel,Windows
906,HP,Elitebook 820,Netbook,8,1.26,1483.0,0,176.23257360658386,Intel Core i7,512,0,Intel,Windows
907,Acer,Chromebook CB5-571-C1DZ,Notebook,4,2.2,359.0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others/No OS/Linux
908,Lenovo,IdeaPad Y700-15ISK,Notebook,8,2.6,789.0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
909,LG,Gram 14Z970,Ultrabook,8,0.98,1899.0,1,157.3505121487356,Intel Core i7,512,0,Intel,Windows
910,Dell,Latitude 5480,Notebook,8,1.6,1205.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
911,HP,Elitebook Folio,Ultrabook,8,1.09,3100.0,0,352.4651472131677,Other Intel Processor,240,0,Intel,Windows
912,Lenovo,IdeaPad 510-15IKB,Notebook,6,2.2,789.0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
913,HP,ProBook 450,Notebook,8,2.04,1018.99,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
914,Acer,Aspire E5-575,Notebook,4,2.4,499.0,0,141.21199808219862,Intel Core i3,0,1024,Intel,Windows
915,Lenovo,ThinkPad 13,Notebook,4,1.44,881.0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
916,HP,Probook 430,Notebook,8,1.49,960.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
917,MSI,GE72VR 6RF,Gaming,16,2.7,1599.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
918,Dell,Inspiron 7567,Gaming,16,2.6,1349.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
919,MSI,GL62M 7RD,Gaming,8,2.2,1119.91,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
920,Dell,Vostro 3568,Notebook,4,2.18,684.99,0,100.45466986113651,Intel Core i5,0,1024,AMD,Windows
921,HP,EliteBook 850,Ultrabook,8,1.84,1296.99,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
922,HP,Envy 13-AB077cl,Ultrabook,8,1.39,1149.0,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
923,Toshiba,Tecra Z50-C-140,Notebook,16,2.4,1975.0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
924,Lenovo,ThinkPad Yoga,2 in 1 Convertible,8,1.37,1825.0,1,165.6321180513006,Intel Core i5,512,0,Intel,Windows
925,Dell,Latitude 3580,Notebook,4,1.95,729.9,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
926,Lenovo,Thinkpad X270,Ultrabook,8,1.36,1650.0,1,176.23257360658386,Intel Core i7,256,0,Intel,Windows
927,HP,Probook 650,Notebook,8,2.31,1165.0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
928,Dell,Vostro 3568,Notebook,4,2.18,708.06,0,100.45466986113651,Intel Core i5,0,1024,Intel,Windows
929,HP,ProBook 640,Notebook,4,1.95,1149.0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
930,Lenovo,IdeaPad 320-15IAP,Notebook,4,2.2,309.0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
931,HP,EliteBook 820,Ultrabook,4,1.26,1579.0,0,176.23257360658386,Intel Core i5,0,500,Intel,Windows
932,HP,250 G6,Notebook,4,1.86,288.9,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Others/No OS/Linux
933,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,16,1.3,1799.0,1,276.053530085501,Intel Core i7,1024,0,Intel,Windows
934,Toshiba,Tecra Z40-C-12X,Notebook,4,1.47,1105.0,1,157.3505121487356,Intel Core i5,128,0,Intel,Windows
935,HP,EliteBook 820,Netbook,8,1.26,1669.0,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
936,Dell,Vostro 3568,Notebook,4,2.18,558.6,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
937,MSI,GP62M Leopard,Gaming,8,2.2,1199.0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
938,Dell,Latitude 7480,Ultrabook,8,1.36,1639.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
939,Dell,Alienware 17,Gaming,16,4.36,2758.0,0,169.78089942830815,Intel Core i7,512,1024,Nvidia,Windows
940,HP,Omen 17-W006na,Gaming,8,2.75,1399.0,1,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
941,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,4,2.8,530.0,0,106.11306214269258,Other Intel Processor,0,1024,Nvidia,Windows
942,Acer,TravelMate P259-G2,Notebook,4,2.23,619.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
943,Toshiba,Tecra A50-C-1ZV,Notebook,8,2.2,1119.0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
944,Lenovo,Yoga 700-11ISK,2 in 1 Convertible,8,1.1,1299.0,1,194.94753717542463,Other Intel Processor,256,0,Intel,Windows
945,Lenovo,IdeaPad Y700-15ACZ,Gaming,16,2.5,999.0,1,141.21199808219862,AMD Processor,512,1024,AMD,Windows
946,Dell,Latitude 7280,Ultrabook,8,1.36,1472.2,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
947,Lenovo,IdeaPad 310-15IKB,Notebook,8,2.2,685.0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No OS/Linux
948,Dell,Insprion 5767,Notebook,4,2.36,659.0,0,106.11306214269258,Intel Core i3,0,1024,AMD,Windows
949,Acer,Chromebook 14,Notebook,4,1.68,349.0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
950,HP,ZBook Studio,Workstation,8,2.0,2249.0,1,141.21199808219862,Intel Core i7,8,0,Nvidia,Windows
951,Dell,Latitude 7480,Ultrabook,8,1.36,1775.0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
952,Toshiba,Portege Z30-C-1CW,Notebook,8,1.2,1460.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
953,Asus,Chromebook Flip,2 in 1 Convertible,8,1.2,1159.0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No OS/Linux
954,Lenovo,Thinkpad T460,Ultrabook,8,1.7,1488.99,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
955,Dell,Alienware 17,Gaming,16,4.36,3154.0,1,254.67134914246222,Intel Core i7,512,1024,Nvidia,Windows
956,Dell,XPS 13,2 in 1 Convertible,8,1.24,1899.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
957,HP,ProBook x360,2 in 1 Convertible,4,1.45,775.0,0,135.0942111925629,Other Intel Processor,256,0,Intel,Windows
958,Dell,XPS 13,Ultrabook,8,1.3,1268.0,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
959,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,4,1.25,389.0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
960,Toshiba,Portege Z30-C-16Z,Notebook,8,1.2,1535.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
961,Lenovo,ThinkPad X270,Ultrabook,8,1.36,1760.0,1,176.23257360658386,Intel Core i5,256,0,Intel,Windows
962,Acer,Aspire F5-573G-510L,Notebook,12,2.4,1009.0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
963,Toshiba,Portege X20W-D-10V,Ultrabook,8,1.1,1790.0,0,176.23257360658386,Intel Core i7,512,0,Intel,Windows
964,HP,ProBook 450,Notebook,8,2.04,846.5,0,100.45466986113651,Intel Core i5,0,1024,Nvidia,Windows
965,Dell,Inspiron 3567,Notebook,4,2.25,465.62,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No OS/Linux
966,Dell,Latitude 5580,Notebook,4,1.9,825.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
967,HP,ProBook 450,Notebook,4,2.04,685.0,0,141.21199808219862,Intel Core i3,0,500,Intel,Windows
968,Dell,Alienware 17,Gaming,32,4.42,3149.0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
969,Lenovo,IdeaPad 310-15IKB,Notebook,6,2.4,695.0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
970,Dell,XPS 13,2 in 1 Convertible,16,1.22,1899.0,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
971,Dell,Latitude E7470,Ultrabook,8,1.5,1962.98,0,209.8006828649808,Intel Core i7,256,0,Intel,Windows
972,Dell,Alienware 17,Gaming,32,4.42,2800.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
973,Toshiba,Tecra A40-C-1DF,Notebook,8,1.95,1180.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
974,Asus,Rog Strix,Gaming,16,2.73,2049.9,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
975,HP,Probook 450,Notebook,8,2.04,979.0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
976,Lenovo,ThinkPad T460,Notebook,4,1.7,1002.0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
977,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,16,2.3,1799.0,0,282.42399616439724,Intel Core i7,512,2048,Nvidia,Windows
978,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,6,2.04,579.0,0,100.45466986113651,Intel Core i7,0,1024,Intel,Windows
979,Asus,Rog GL753VE-DS74,Gaming,16,2.99,1749.0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
980,Dell,Inspiron 7579,2 in 1 Convertible,12,2.19,1299.0,1,141.21199808219862,Intel Core i7,512,0,Intel,Windows
981,Toshiba,Portege Z30-C-1CV,Notebook,4,1.2,1195.0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
982,Lenovo,IdeaPad 320-15ABR,Notebook,6,2.2,549.0,0,141.21199808219862,AMD Processor,256,0,AMD,Windows
983,Fujitsu,LifeBook A556,Notebook,4,2.3,649.0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
984,Toshiba,Tecra A40-C-1KF,Notebook,4,1.75,915.0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
985,Dell,Inspiron 3567,Notebook,4,2.25,599.0,0,100.45466986113651,Intel Core i5,0,500,AMD,Windows
986,HP,Probook 450,Notebook,8,2.04,806.0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
987,Lenovo,Legion Y520-15IKBN,Gaming,8,2.5,1189.0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
988,Dell,Inspiron 5567,Notebook,8,2.36,749.0,0,100.45466986113651,Intel Core i7,0,1024,AMD,Windows
989,Dell,Latitude 5480,Notebook,8,1.6,1119.0,0,157.3505121487356,Intel Core i5,128,0,Intel,Windows
990,HP,EliteBook Folio,Netbook,8,0.97,1908.0,0,176.23257360658386,Other Intel Processor,512,0,Intel,Windows
991,HP,15-bs005nv (i3-6006U/4GB/1TB,Notebook,4,2.1,499.0,0,141.21199808219862,Intel Core i3,128,1024,AMD,Windows
992,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,4,1.9,270.62,0,100.45466986113651,Other Intel Processor,128,0,Intel,Others/No OS/Linux
993,Lenovo,ThinkPad T560,Notebook,8,2.3,1349.0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
994,Dell,Inspiron 5378,2 in 1 Convertible,8,1.68,889.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
995,Asus,ZenBook UX310UA-FB485T,Notebook,8,1.4,1150.0,0,276.053530085501,Intel Core i5,256,0,Intel,Windows
996,HP,Spectre 13-V111dx,Ultrabook,8,1.11,1349.0,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
997,Acer,Aspire ES1-533,Notebook,4,2.4,380.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
998,Asus,Rog GL553VE-DS74,Gaming,16,2.5,1799.0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
999,HP,EliteBook 840,Ultrabook,8,1.48,2089.0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
1000,Acer,Nitro 5,Gaming,8,2.7,1260.0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1001,HP,ENVY -,Notebook,8,1.34,1189.0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1002,Dell,Vostro 3568,Notebook,4,2.18,547.0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
1003,HP,Probook 440,Notebook,4,1.64,779.0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1004,Toshiba,Portege Z30-C-16H,Notebook,4,1.2,1195.0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
1005,HP,EliteBook 840,Notebook,4,1.48,1099.99,0,111.93520355955211,Intel Core i5,256,0,Intel,Windows
1006,HP,ProBook 640,Notebook,4,1.95,1205.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1007,HP,EliteBook 1040,Ultrabook,8,1.43,1449.0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1008,HP,ProBook 440,Notebook,8,1.64,1049.26,0,157.3505121487356,Intel Core i5,256,0,Nvidia,Windows
1009,HP,Probook 440,Notebook,4,1.64,684.0,0,111.93520355955211,Intel Core i3,0,500,Intel,Windows
1010,Dell,Inspiron 7567,Gaming,8,2.65,949.0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
1011,HP,EliteBook 820,Ultrabook,4,1.26,1539.0,0,176.23257360658386,Intel Core i5,0,500,Intel,Windows
1012,HP,Elitebook 840,Notebook,4,1.48,1590.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1013,HP,EliteBook 840,Ultrabook,8,1.54,1887.21,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1014,HP,Probook 430,Notebook,4,1.49,800.0,0,117.82653006268643,Intel Core i3,0,500,Intel,Windows
1015,Toshiba,Portege A30-C-1CZ,Notebook,8,1.5,1210.0,0,117.82653006268643,Intel Core i5,256,0,Intel,Windows
1016,HP,ProBook 450,Notebook,4,2.04,769.99,0,100.45466986113651,Intel Core i3,256,0,Intel,Windows
1017,Lenovo,ThinkPad P70,Notebook,16,2.4,2968.0,1,254.67134914246222,Intel Core i7,512,0,Nvidia,Windows
1018,Toshiba,Tecra Z40-C-12Z,Notebook,8,1.47,1490.0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1019,HP,EliteBook 1040,Notebook,8,1.43,2229.0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1020,Dell,Inspiron 5568,2 in 1 Convertible,4,2.08,795.99,1,141.21199808219862,Intel Core i3,0,1024,Intel,Windows
1021,Toshiba,Portï¿½gï¿½ Z30-C-16K,Ultrabook,8,1.2,1590.0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1022,HP,Spectre 13-V100nv,Notebook,8,1.11,1149.0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1023,HP,ProBook 440,Notebook,8,1.64,1185.43,0,157.3505121487356,Intel Core i7,256,0,Nvidia,Windows
1024,Dell,Latitude E5570,Notebook,8,2.09,1046.44,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
1025,HP,Elitebook 820,Ultrabook,4,1.26,1559.0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
1026,HP,ProBook 650,Notebook,4,2.31,1189.0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1027,HP,ProBook 640,Notebook,4,1.95,1060.0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1028,Dell,XPS 13,Ultrabook,8,1.29,1624.0,0,276.053530085501,Intel Core i5,256,0,Intel,Windows
1029,HP,Probook 470,Notebook,8,2.63,1080.0,0,127.33567457123111,Intel Core i5,256,0,Nvidia,Windows
1030,HP,ProBook 440,Notebook,4,1.64,973.0,0,111.93520355955211,Intel Core i5,256,0,Intel,Windows
1031,Acer,Aspire 3,Notebook,6,2.1,409.0,0,100.45466986113651,AMD Processor,0,1024,AMD,Windows
1032,MSI,GL72M 7RDX,Gaming,8,2.7,1191.8,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1033,HP,Probook 640,Notebook,8,1.95,1195.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1034,HP,EliteBook 850,Notebook,8,1.84,1228.99,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1035,HP,EliteBook 820,Ultrabook,8,1.26,1349.0,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
1036,HP,ProBook 450,Notebook,4,2.04,742.0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1037,Toshiba,Tecra Z40-C-136,Ultrabook,8,1.47,1725.0,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1038,Dell,Latitude E5570,Notebook,8,2.09,1062.95,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1039,HP,ProBook 440,Notebook,8,1.64,1010.51,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1040,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,4,1.8,847.0,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1041,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,2,1.45,210.8,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Tecra A50-C-218,Notebook,16,2.4,1425.0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1043,Lenovo,Thinkpad L560,Notebook,8,2.3,1049.6,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1044,HP,EliteBook 840,Notebook,4,1.54,1000.0,0,157.3505121487356,Intel Core i5,0,500,Intel,Windows
1045,HP,EliteBook 850,Notebook,8,1.84,2103.34,0,141.21199808219862,Intel Core i5,256,500,Intel,Windows
1046,HP,EliteBook 1040,Notebook,8,1.43,1469.0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1047,MSI,GT72S Dominator,Gaming,16,3.78,1545.64,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1048,Lenovo,IdeaPad Y900-17ISK,Gaming,16,4.6,2289.99,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1049,Asus,Chromebook C202SA,Netbook,4,1.2,287.9,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1050,Lenovo,ThinkPad X1,Notebook,16,1.1,2620.0,1,209.8006828649808,Intel Core i7,256,0,Intel,Windows
1051,HP,Noteb Pav,Notebook,8,1.91,979.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1052,Dell,Inspiron 5578,2 in 1 Convertible,8,2.3,1094.0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
